icd9_code,Lab_CUI,normalized_co_occurrence_probability
0353,C0368036,0.021598467952011615
0309,C0362906,0.02159835021134341
8960,C0484652,0.02159830831293086
8451,C0363885,0.021592923023061334
8382,C1315166,0.021589220523449106
9744,C0550440,0.021586101714858245
5472,C0363775,0.02157578068495687
0212,C0364961,0.021574343237986092
5101,C0365160,0.021568280780498265
9229,C0364127,0.02156583272291827
4601,C0363775,0.0215591111502321
4011,C0364207,0.02155342871182183
3927,C0803387,0.021545704365095467
4632,C0364201,0.021542411668953657
0309,C0362923,0.021539737511087873
4543,C0368036,0.021535617155847706
8162,C0484652,0.021531345882868706
5462,C0364092,0.021528208514738627
5011,C0484707,0.021526820423769927
4011,C0362909,0.021522043446371167
3533,C0550440,0.0215210135255503
3964,C0365160,0.021519445824731625
7779,C0365160,0.02151365485719315
3931,C0803387,0.02151227649096455
5110,C0364133,0.021509790129188633
3524,C0364207,0.021504845198099948
9971,C0362909,0.021496629999877365
9671,C0365000,0.02149369608178516
5110,C0364961,0.02149359135554234
8674,C1369594,0.021487157876363728
8851,C1369594,0.02148623835539339
8659,C0362949,0.02148212512366524
7779,C0363775,0.021477047248030495
5012,C0365029,0.021473628017357804
5732,C0365091,0.021473094835895445
9971,C0550246,0.02147205122927816
0046,C0362980,0.02145895716401309
5188,C0362978,0.02145688310061498
3613,C0942460,0.021455759618411688
022,C0362949,0.021440819963944098
5101,C0362958,0.021439702147896502
3409,C0362906,0.02143471706188272
5101,C1315166,0.021433792759476048
3818,C0364290,0.021432777804520624
3956,C0364201,0.021430215860007734
544,C0368025,0.021429795676886163
0131,C0484851,0.021421126217799784
8104,C0364201,0.021410204489493947
3524,C0803387,0.02140691596875312
3512,C0364096,0.021406507599066954
4611,C0365091,0.0214054595178065
5569,C0362978,0.02139705567612674
4611,C0942460,0.021395587914250388
8607,C0363876,0.02139202078856047
5101,C0364290,0.02138778291186631
9921,C0362949,0.021387743863809146
0353,C0364835,0.02137541334607428
8849,C0363885,0.02136924627170086
4011,C0368061,0.021361186644168043
3818,C0364961,0.021358474222292454
5188,C0364207,0.021355510694459276
3972,C0550447,0.021353490716263017
3844,C0364096,0.021351357276236896
8607,C0365091,0.021351219456611194
3964,C0365095,0.02135079673193227
9634,C0364055,0.021346042172286337
0212,C0550447,0.021344569188606458
8669,C0364479,0.021341311465520253
4011,C0362978,0.02132970389005719
3174,C0803387,0.021325666334549048
3409,C0484707,0.021324197023964413
8051,C0365184,0.021323099591861076
415,C0365095,0.02132152939403762
5498,C0365392,0.02131620939510098
5503,C0368078,0.021315919042734638
8960,C0365160,0.02131408031848666
3605,C0364055,0.021301447223173176
3891,C0942470,0.021297782208305294
7779,C0362934,0.02129604291621776
5523,C0362906,0.021291623713902023
9462,C0550440,0.021289448446260476
9229,C0362910,0.021288421872670354
8845,C0484652,0.02128630623079747
5732,C0484851,0.02128095637121132
3961,C1114285,0.02127763705031117
9705,C0368025,0.021275660962855256
5361,C0368025,0.02127389996066517
8851,C0484851,0.02127210702888147
8851,C0486259,0.0212704147097134
5188,C0364201,0.021268963721584117
9634,C1369594,0.021263481190935234
5419,C1315166,0.021258031537915847
3885,C0365023,0.021257069540513554
8163,C1316226,0.021255737132251557
7779,C0364096,0.02125053471406273
8754,C0362907,0.02125002136928523
3845,C0365034,0.021241690412367314
7779,C0365392,0.021239815739781426
7936,C0364133,0.021237815395543456
5101,C0364201,0.0212370521333996
7779,C0362910,0.021235619500680262
9971,C0365392,0.02123220044183357
7935,C0362947,0.021228732194427113
5188,C0362900,0.021227296385774776
8849,C0365392,0.021225203844700405
7779,C0364055,0.021224064661207336
9749,C0362947,0.021219742767058205
9462,C0362934,0.02121772932894026
3522,C0362958,0.021217056295476187
8451,C0364207,0.021211244728126355
9921,C0362989,0.02120768610518262
5523,C0364133,0.021181881067091676
4579,C0365184,0.021180055072497084
3712,C0368036,0.021175328679113748
8669,C0363885,0.02117417389039359
3727,C0362900,0.021173395730515836
5110,C0364127,0.021156930907759167
3727,C0364290,0.021151870254564515
3964,C0803387,0.021141326717340814
3605,C0363876,0.021139052236619965
3727,C0362907,0.021133196607095103
0390,C0368025,0.0211323857113601
3614,C0365184,0.021130680226522945
8051,C0362900,0.021124948180615617
3972,C0486259,0.02111680240840459
0353,C0363876,0.021114743398774262
9672,C1315838,0.021114445093720794
0353,C0364674,0.021113287075032374
5101,C0368013,0.021107266120753664
9914,C0364133,0.02110050387326259
8411,C0484851,0.02109930169502827
3727,C0368036,0.021096734897163082
3524,C0362907,0.02109640150758363
9955,C0362945,0.021093070915080808
3524,C1369594,0.02109018710423517
4432,C0364127,0.021089229518464304
3964,C0486259,0.021087779576193715
4591,C0364961,0.02108753162338448
8849,C0364127,0.02108475182479727
3614,C0364968,0.021077851553352796
8968,C0362909,0.021077422678926247
9971,C0486259,0.021076912522261505
3964,C0362910,0.021076773926622213
5794,C0368078,0.021061224466202955
3492,C0365160,0.02105420238817408
3961,C0362999,0.021054202388174077
403,C0368078,0.021049643413943823
9705,C0365160,0.021045459772148882
0153,C0366194,0.02103979256210662
9656,C0364133,0.0210391234688052
5419,C0363885,0.02103868166319818
8415,C0365184,0.021036652159537553
3972,C0362906,0.021035466728220608
3961,C0942450,0.021034935629206376
3794,C0362900,0.021034290291536063
9914,C0364207,0.021034281016826462
8845,C0803387,0.02103253615196869
9462,C0363775,0.02103069010410772
0353,C0484707,0.021026714110945168
8051,C0362958,0.021025064336536767
540,C0362958,0.021024835206160903
4524,C0366777,0.021020597300062893
9914,C0362947,0.02101911025280743
403,C0484652,0.021017720618458427
3794,C0364133,0.021017617607507585
3794,C0364968,0.02101460691538785
3733,C0364121,0.0210126588710463
5110,C0364096,0.021009549966058284
415,C0364290,0.021008289966756508
391,C0368036,0.021006648809325276
8857,C0362980,0.021004433105396417
8867,C0364961,0.021002020326327277
3961,C1544491,0.020993643171039553
8851,C0364055,0.020991338112923724
8411,C0365091,0.020988964012410464
9229,C0364201,0.020985744335779676
8754,C0362906,0.020978938483767258
4823,C0362949,0.0209695595998176
9914,C0364961,0.020965122568136832
0309,C0364055,0.02096470991139446
0212,C0362934,0.020963576524296194
8945,C1316226,0.02095994883229045
415,C0368013,0.020959045149764453
5419,C0364127,0.02095261911022118
0131,C0368025,0.020944655663948313
5188,C1315166,0.02094270313139184
4011,C1315166,0.02093707717159425
3727,C0364133,0.02093217419740436
7779,C0364290,0.020931897582513993
5198,C0366775,0.02093103819219131
4432,C0362909,0.020926610086026566
3403,C0550440,0.020925939952244243
7761,C0365184,0.02091890911071283
3794,C0364096,0.020916989863325033
9705,C0364201,0.020914966416838217
8609,C0368036,0.020901984932556364
4543,C0368078,0.020900830984151016
3512,C0364055,0.020900830984151013
9633,C0484652,0.02090030350505628
3605,C0366770,0.02090007573778504
3521,C0364835,0.020897991009629947
9744,C0364201,0.020897046879963768
640,C0362980,0.020896216396579372
5732,C0368013,0.02089422383791231
3524,C0362900,0.020885389725547845
3403,C0363885,0.02088238420166285
7779,C0362980,0.0208820997706327
7936,C0362907,0.020880103479124428
0353,C0362907,0.020875451655356925
9744,C0366770,0.020874595510751305
3925,C0365184,0.020873402568254176
3964,C0364133,0.02086604409503362
3712,C0364096,0.020865442727630776
3794,C0362907,0.020860346770807395
4576,C0368036,0.020854771758316015
5569,C0362934,0.02085403973280603
3794,C0364127,0.02084901332748382
8851,C0365392,0.020846455407828764
0051,C1316226,0.020843399873324533
5198,C0364674,0.020837784047869876
9634,C0364968,0.020829193461770663
9462,C0362909,0.02082915986734647
0390,C0365029,0.020826978281836862
5059,C0484707,0.020824369957428198
5012,C0368025,0.020822462988572574
3892,C0362978,0.020820893850869538
3524,C0364055,0.02081465166680833
7932,C0364092,0.02081233775729959
4576,C0364961,0.02081169433054744
3533,C0368078,0.02081119316106243
9971,C1315166,0.020802219859896078
966,C0798239,0.020797422467741192
3727,C0550440,0.020793564313652018
0309,C0365184,0.020792728601218627
9462,C0364127,0.020790977130899516
9672,C1544496,0.020790610787224627
8607,C0484851,0.020788440451610973
9915,C0943513,0.020787138456091873
8051,C1315166,0.020787010464866
3925,C0364201,0.020783525562889236
415,C0364133,0.0207767706046149
415,C0550440,0.020770183663778453
8415,C0365091,0.020768307797523353
9915,C1544496,0.020767600507797128
3712,C1315166,0.020767030146067397
5361,C0362949,0.020764303073325753
3942,C0365091,0.020763357726745986
3571,C0364127,0.020762936547245894
8609,C0362949,0.0207604109926034
3421,C0365029,0.020757268396900116
3727,C0362910,0.020756525013428027
7761,C0368025,0.02074856983844939
415,C0365392,0.0207432421332315
4593,C0365091,0.020740286894357012
7935,C0363876,0.020735400876227873
0212,C1315166,0.020734341005763997
3479,C0484652,0.02073370413762414
9906,C0364096,0.020733624531709956
415,C0362900,0.020731366478574167
4621,C0363876,0.020713948391442354
0159,C0803387,0.020713705870828002
8451,C0365095,0.02070487002483401
8754,C0364207,0.020703600525500233
3964,C0368025,0.020700753096770264
7817,C0366770,0.020697631424049973
3522,C0803378,0.020697506477675424
0353,C0364055,0.02069584222120715
8669,C1315166,0.020690579972141257
4823,C0803387,0.02068848004055251
9656,C0550440,0.02068762312248635
8968,C0362906,0.0206862615318646
3524,C0550440,0.02068055611060798
5503,C0803387,0.02067995280342337
8849,C0362909,0.020679910710114942
8345,C0368021,0.02067954691042008
5472,C0365091,0.020674353591382717
5419,C0362900,0.02067064081647779
7779,C0366777,0.020659616939694404
8163,C0362958,0.020652703592030874
8382,C0366775,0.020648894872735676
8105,C0363885,0.020641800214843145
3727,C0364055,0.020640746415900815
8968,C0368025,0.020638456780673334
9744,C0368013,0.020638194208681234
4011,C0362907,0.02063727373470807
3808,C0365091,0.02063477675899036
8754,C0362947,0.02063193979649653
9462,C0550246,0.0206170239574917
3844,C0364092,0.020616244371778912
9229,C0366777,0.020607345820254343
3964,C0362934,0.02060728467429259
8851,C0362949,0.02060393392320274
7779,C0362947,0.020593973912815214
9703,C0364201,0.02059104918996216
8751,C0363775,0.020583663590427168
3605,C0363885,0.020580788680821083
7779,C0364968,0.020580195079199795
9634,C0368013,0.02057932870019435
8849,C0365095,0.020578812592309134
5523,C0364207,0.020576865709586334
5419,C0368036,0.02057397711393336
5123,C0484652,0.020565197476135635
0353,C0363885,0.020564145710548598
9744,C1316226,0.020563328860012692
4673,C0362980,0.020548428132916054
543,C0363775,0.020546455055715323
8345,C0362980,0.020546250964736914
3733,C1369594,0.02054286763172704
4524,C0362923,0.020534782258860032
8339,C0362980,0.020531022997940407
8163,C0484707,0.020529111183108108
8674,C0363885,0.0205180649848581
8609,C0362980,0.020504967526551184
3964,C0366777,0.020504832633235492
4011,C0362934,0.020503995401921774
9671,C1316027,0.02049737979271809
3712,C0362909,0.020497185719958934
9672,C0482602,0.020495573972181554
9462,C0362958,0.020491550654538615
8321,C0942460,0.020483266887574268
8849,C0364479,0.02047994857550959
8051,C0550447,0.020479602126318743
8851,C0368025,0.020479061071846404
5188,C0365392,0.020474766386502505
8382,C0550447,0.02047380652078871
3614,C0365160,0.02047318352211209
5110,C0362908,0.020468634075967156
7936,C0550447,0.02046351087818766
5198,C0362949,0.020452553276719843
8382,C0550246,0.020451002340481802
7935,C0368061,0.020448728036317428
3794,C0363885,0.020447976808803274
8451,C0362910,0.020444169665156036
8674,C0942460,0.02044330098549678
391,C0365095,0.020442483609140374
3571,C0364479,0.020439980973901175
8382,C0364133,0.02043851020075718
7966,C0364092,0.020437946183507857
9604,C0482602,0.020437758768142817
3844,C0368036,0.020437515133027363
7935,C0362978,0.020433353301546477
3925,C0365091,0.020433218123297316
3712,C0364133,0.020430133544945023
3451,C0364961,0.020426448738425446
9656,C0362909,0.020420088949670154
8411,C0368025,0.02041732728640335
9744,C0484652,0.02041512417618552
9608,C0363775,0.020414599944544514
8451,C0364096,0.020413589242978026
3844,C0366770,0.020408291745763134
8163,C0484851,0.02039751865771627
5188,C1369594,0.02039190766765238
415,C0364968,0.020388611128208445
3794,C0365184,0.02038580635640992
415,C0362907,0.02037798465412169
3451,C0366770,0.02037436953852994
8051,C0550246,0.020373330707169988
9744,C0362907,0.020370594807408826
8851,C0368013,0.020369731531751027
5101,C0364127,0.020368528624307148
9656,C0364207,0.02036700119497618
543,C0364201,0.020361435593257194
4432,C0365392,0.020361244517898485
8451,C0364968,0.02034382216327835
540,C0364961,0.020343682852168823
3614,C0362906,0.020333906252923455
3403,C0486259,0.02033369494678308
5123,C0365184,0.0203264489899178
3964,C0368078,0.02032491325640245
8960,C0364674,0.020315854068235006
3727,C0365184,0.02031493633333286
5361,C0362958,0.02031345005093606
0131,C0362909,0.020309604216148986
8674,C1315166,0.020307569397497414
4823,C0368036,0.02029967429807595
9634,C0803378,0.02029902016129249
4432,C0362908,0.020297719721996565
8105,C0364674,0.02029649628922158
8849,C0550246,0.02029497150870884
8849,C0362908,0.02029315357321278
3512,C0803387,0.020290651191689078
3615,C0801308,0.020290563713869662
8382,C0484707,0.020282769531065458
5059,C1316226,0.02027254553378624
3512,C0362906,0.02027183309726432
3733,C1315166,0.020270029610206616
8968,C0362980,0.020263933881658567
8339,C0364201,0.02026105517618828
022,C0484851,0.020253127509348507
9744,C0364133,0.020231324216900902
540,C0368078,0.020228539779959302
3972,C0362978,0.020225786965255548
7779,C0363876,0.020225601225409996
5110,C0550447,0.020218917101742388
3615,C0365023,0.020217217934603918
5419,C0365160,0.020215953123794247
8451,C0362934,0.020211602229040948
3844,C0486259,0.020211171082915123
3605,C0364961,0.020207194218727
3612,C0362989,0.020206529421121687
8845,C0484707,0.020205386896815548
9672,C0943513,0.02020153539773688
8452,C0364127,0.020201373563234593
5012,C0364674,0.020200240664691036
4576,C0364127,0.020199937389394566
8669,C0363876,0.020192856631635
8314,C0368021,0.02018719542471611
5110,C0365392,0.020182850610223863
5503,C0364674,0.020181872366642695
3972,C1369594,0.02017772010373222
3818,C1316226,0.020177319195193156
9914,C0362978,0.020171613483474866
3712,C0362908,0.020169710066968636
3403,C0362900,0.020169635187525372
0113,C0942460,0.02016911819334176
8857,C0368078,0.02016857168386429
8669,C0362958,0.020165852881966664
7935,C0362900,0.02016550784547726
0042,C0484851,0.020157929145604162
9921,C1369594,0.020154944026882896
3727,C0364479,0.020154231411402622
8339,C0365091,0.020154179631510578
370,C0484707,0.020153754172519696
8849,C0364968,0.020149626392625967
8849,C0368013,0.020142700256418927
4591,C0363876,0.02014172076628948
391,C1315166,0.020139880255706736
4591,C0368025,0.020137322271657643
7779,C0362923,0.02013092999677605
8076,C0364121,0.020130613391242953
9229,C0362923,0.020130541025585102
3605,C0484652,0.020125604017062735
4623,C0362980,0.020123767016122045
8851,C0364961,0.020121304762444104
8321,C0365160,0.02012013796504216
3932,C0364201,0.020119901008805726
3615,C0362999,0.0201114988194342
4611,C0366770,0.020111050826026128
8669,C0364133,0.020109582220384337
5462,C0942460,0.020109169459607314
3614,C0368036,0.020102551545187544
9906,C0364133,0.020102361217294574
8051,C0550440,0.020099529365060494
5419,C0364290,0.02008847027984632
8382,C0362907,0.020083059333718414
3964,C0362923,0.020080976877147192
7779,C0362978,0.020079919861625436
4444,C0942460,0.02007932119601733
3794,C0364207,0.02007712624436358
5012,C0364961,0.02006490155948089
3451,C1369594,0.020059334547852237
3964,C0364055,0.020059211239466412
9749,C0362978,0.02005164435583237
8382,C0363775,0.020046179455983134
9656,C0362947,0.020042553424738162
9462,C0368036,0.020041526330795503
4432,C0364096,0.02003875367377293
4439,C0363775,0.020038625134572538
8843,C0942460,0.020036054677636504
8051,C0484707,0.0200360546776365
3523,C0803378,0.020036054677636497
8382,C0364096,0.02002634397537668
4439,C0364201,0.02002583313207251
8669,C0364290,0.020025097064353344
022,C0362909,0.020013997751498338
8843,C0362980,0.02001051927157366
7935,C0362906,0.020004873315019992
9656,C0362907,0.020004167073293656
9755,C0484652,0.020002274703923975
7779,C0366194,0.020002021126675894
9906,C0362906,0.019998976856078123
3403,C0368025,0.01999812120087477
8309,C0366775,0.019996412880875346
3524,C0363775,0.019990612474416837
8164,C0366770,0.019985377871577188
5523,C0362947,0.01998454639548994
7761,C0368013,0.019979849782873666
4591,C0363885,0.019976800789414696
8104,C0365091,0.019973715188954373
9906,C0364207,0.019968716866093014
9904,C0486204,0.01996324438043459
3727,C0368013,0.019959715005934537
7761,C0363885,0.01995908912372663
4673,C0365091,0.01995778968357221
8382,C0364674,0.019950382551046957
3964,C0363885,0.019941837355866937
3524,C0368025,0.019940655963546893
3892,C0362947,0.019939743515617336
370,C0803378,0.019939346118504887
8851,C0365095,0.01993748396235685
5188,C0362934,0.019932004002453752
9705,C0365091,0.019930771297777195
8105,C0364096,0.01992936990851598
3479,C0365184,0.019927267484315423
4591,C0362958,0.019926889067131987
3727,C0550447,0.019925316416128103
5012,C0365160,0.01992497109221519
0011,C0803387,0.019920828086707476
3733,C0368078,0.019919144864437813
8669,C0365095,0.01991816558504003
0353,C0362980,0.019916865954621575
3403,C0365095,0.0199167360003878
7936,C0365091,0.019914521928251324
9703,C0803387,0.019911167397951957
5110,C0362947,0.019911081717157386
4593,C0365160,0.019908408826084276
4673,C0366775,0.019902477739323524
4439,C0363876,0.01989741800681167
5110,C0364207,0.01989525165139141
7936,C0368078,0.01989504187191127
4011,C0362906,0.019890287688808513
8451,C0366777,0.019888332424284078
8451,C0362958,0.01988451636471093
9744,C0364096,0.019879644255431
8105,C0364207,0.019875871690380197
7935,C0364835,0.019875362172816807
8382,C0365392,0.019874167670284243
8105,C0365095,0.019872514787705027
0390,C0484707,0.019871425251527974
4591,C0364055,0.019867346922861972
3942,C1369594,0.019865078480520087
4579,C0363775,0.019865078480520087
4543,C0362958,0.019858242414561696
3964,C0368013,0.01985817791311772
8851,C0362958,0.019854295654796912
8674,C0368013,0.0198526046397018
8451,C0364055,0.01983909985428453
5732,C0364290,0.01983347853148895
3727,C0366777,0.019829784240473217
5412,C0366781,0.019821592777845207
8851,C0363775,0.019819819380913428
5187,C0484707,0.019819113133306067
8864,C0365184,0.019810513493290542
4011,C0362910,0.019809592548784012
3712,C0364968,0.019798418298038648
3931,C0362980,0.01979592550062292
5222,C0484652,0.01979352768659831
8382,C0364290,0.019791761227100444
8451,C0365160,0.019786540577325755
0309,C0363876,0.019785069194587255
8960,C0366775,0.019781280751000586
8669,C1369594,0.019772126372796663
3972,C0362947,0.01976859606226036
5188,C1316226,0.01975905986269869
0212,C0362907,0.019758361368725427
3998,C0362980,0.019748550617808492
5498,C0362907,0.019736395192810337
9915,C1148230,0.01973381075406593
3727,C0550246,0.019730237025337112
4621,C0368036,0.019730184806393495
9702,C0362908,0.01972894837743886
3845,C0362980,0.019723053092658305
4632,C0362900,0.019722905718383414
4632,C0368036,0.019718177028814544
8851,C0364290,0.01971625498668576
8607,C0368036,0.019715995278385117
5503,C0362900,0.019715631697611768
9744,C0365095,0.01971213410753099
598,C1315166,0.0197087013740095
3812,C0803378,0.019706846376633565
5198,C0362900,0.019705456571422423
415,C0364207,0.019700377408765155
7935,C0362908,0.019699401244620954
8105,C0362900,0.019695491097273043
5110,C0550246,0.01969260938541049
3972,C0363885,0.019687448351008763
391,C0368013,0.019680419002668106
9921,C0368036,0.01967897511149836
8849,C0368078,0.019677888269145325
8382,C0364092,0.019676885130592906
8451,C0365392,0.01967685484866566
0011,C0484652,0.019674332122448922
3727,C0364201,0.019670889430957867
3533,C0364055,0.019669539237614504
3614,C0362900,0.019664381361109377
4673,C0942460,0.019658675405928795
9971,C0362907,0.019658619470687914
3512,C0484707,0.01965834446012217
9656,C0366781,0.019658061485814626
5188,C0362908,0.019653556289104507
9462,C1369594,0.019650579148889024
3712,C0366781,0.019644487753089437
8105,C0362934,0.0196444377904508
8382,C0364968,0.019643169027975364
4432,C0364133,0.019642117459856678
8339,C0942460,0.019637516049458573
8914,C0484652,0.019636475221711722
3479,C1369594,0.01963629552411509
5101,C0486259,0.01963162797970731
9744,C0803387,0.019630775982289544
5732,C0368025,0.01962585272522091
3727,C0362923,0.01962363747402988
5498,C0364096,0.019621351674515446
9634,C0368025,0.0196177456207374
543,C0365091,0.01961759827733052
3611,C0362949,0.01961344789501725
8674,C0484652,0.01961211067318365
3818,C0803378,0.019611757473497197
5361,C0942460,0.01961112721719279
4632,C0366770,0.019609835367404856
8411,C0368036,0.019606723301265724
5732,C1315166,0.019603531932118314
8851,C1315166,0.019597469970805297
8968,C0362947,0.01959626943595507
0212,C0362910,0.019596149243526866
3733,C0365160,0.019595915856599238
3524,C0368013,0.019595103448717368
8960,C0362934,0.01959509275034083
0131,C0362980,0.019592964650931678
9971,C0550440,0.019585782784377368
8669,C0362907,0.019578137655113705
5419,C0364479,0.01957795052062142
4432,C0364207,0.01957575323207244
8051,C0362907,0.01957485188152524
9705,C0362900,0.019562618714493312
5411,C0364835,0.019549275317081144
9906,C0368025,0.01954667466062793
9971,C0364096,0.019546394472825274
8609,C0364674,0.019543331918378638
5425,C0365184,0.01954261893960382
3964,C0363876,0.01954171873628035
543,C0362980,0.019538194430005342
4439,C0362949,0.019537250540748317
4576,C0364290,0.01952812345632978
4543,C0803387,0.01952490323910141
4601,C0365184,0.019522042939109068
3818,C1369594,0.019511399957860685
544,C0364674,0.01951070406345432
0046,C0362989,0.019509023350089843
7761,C0368078,0.019508994044298344
3512,C0362900,0.01950736272993008
598,C0364290,0.01950587494113766
8051,C0366775,0.019505843879540234
5498,C0550447,0.01950438023861292
4621,C0363885,0.01950393515571933
8451,C0362909,0.019496091998416728
8754,C0362978,0.01949604883410183
8674,C0365184,0.019494195210469217
8105,C0362910,0.01949279793716486
3727,C0366781,0.019491879218822714
5110,C0550440,0.019489094852808465
9921,C0364674,0.0194880241425607
8845,C0368025,0.019476811571362107
0390,C0362900,0.01947352135765548
7936,C0363876,0.019471804045465342
9977,C0362980,0.019469565196790203
4575,C0803387,0.019467928918661066
544,C0362949,0.01946764064891372
9229,C0364479,0.019465541327088436
3492,C0366775,0.019463428394213885
8415,C0484851,0.01944218554328307
5137,C0942460,0.0194391615668711
9904,C0363731,0.019436558470923255
5101,C0942460,0.019433442634420775
8607,C0364290,0.019433010864740835
3533,C0364207,0.01943251138905438
0131,C0368021,0.019432418466016465
8051,C0364674,0.01943105152201187
4591,C0364290,0.019429724436989242
8451,C0362923,0.019427114659372396
5503,C0484851,0.019412651895293266
5012,C1369594,0.01940589312121351
3794,C0484652,0.019398470006065465
9634,C0363876,0.019396318701477646
8105,C0484707,0.019391942758526244
3512,C0363885,0.01938906117296338
5498,C0550246,0.01938775453906545
4576,C0363885,0.01938386283837039
8382,C0362909,0.01937460699117938
8051,C0368078,0.01937112709989269
8609,C0362900,0.019364507925277042
0390,C0362958,0.019363195023947385
3956,C0365091,0.019362549595968195
3794,C0362934,0.019356446612546215
8849,C0550440,0.019354841516851448
0390,C0484652,0.019353897186511437
3892,C0803387,0.019352035397147502
8051,C0365095,0.01934898723275587
3964,C0364096,0.01934749137297408
9702,C0364127,0.01933987508161653
5101,C0484707,0.019334565349656357
3932,C0364092,0.0193295717146837
8849,C0550447,0.019327345798268072
415,C0486259,0.019320137265074193
3512,C0365184,0.019316886076428313
3605,C0365091,0.019315577713010276
3818,C0366781,0.019314689292804266
540,C1369594,0.01930781409906208
3524,C0364968,0.0192993241599517
8309,C0484707,0.019297819445605897
3891,C0550836,0.019297751004577722
3421,C0365160,0.019296543584544423
4432,C0550246,0.019296158832260123
544,C0365029,0.019296158832260116
5794,C0368036,0.019294652707123567
8105,C0365392,0.019293850622226202
4632,C0368078,0.019282009999992886
5569,C0362910,0.019281292826777863
8960,C0368013,0.019279011246498435
022,C0942460,0.019278412883463086
4591,C1369594,0.019276994803704747
4543,C0364290,0.019276545245665955
3327,C0942460,0.019274370981399416
0309,C0484707,0.01926971468389398
9608,C0365160,0.019269645805615097
4439,C0362958,0.019269071838005337
3712,C0362907,0.01926807654347949
4576,C1369594,0.01926452689907035
3964,C0364968,0.019262889103241112
8968,C0362978,0.0192607631499169
5732,C0486259,0.01926026632609157
5425,C0364201,0.01925292213112307
640,C0362999,0.01925104429667702
4223,C0550246,0.01924889763179689
5732,C0362980,0.019244049672749602
3571,C0365091,0.019242435879746146
8849,C0364133,0.019234925546919694
7817,C0364201,0.019231489832263745
7761,C0364674,0.019228944927126904
8452,C0364479,0.019228252355959204
8451,C0363775,0.019219941447286684
9656,C0486259,0.019219908965250304
3533,C0363876,0.019218734267801286
4011,C0366777,0.019218067769371912
8102,C0368078,0.019217665171018607
4432,C0362907,0.019215773375151686
5012,C0363885,0.019214102324460452
3931,C0364674,0.01920659203737359
7761,C0365095,0.01920488429141666
9702,C1315166,0.019200319991302707
598,C0365095,0.019192435386689508
4621,C0365160,0.019192040432426467
5137,C0363775,0.019191329553351
3727,C0364207,0.01918605933485094
8451,C0362949,0.019184933874020673
4591,C0364127,0.019183434958577057
415,C0364096,0.01917982909758693
3523,C0362978,0.019179123104764512
9604,C0550836,0.0191752274234361
403,C0484851,0.019172438368781273
0013,C0486259,0.019165156404451607
9702,C0362909,0.019163276758364437
7935,C0368021,0.0191613963668614
8382,C0364207,0.019160170324316966
4223,C0942460,0.019151599369470168
3925,C0363775,0.019151599369470165
3524,C0368036,0.019150228491594756
8851,C0364127,0.01914587135361068
5012,C1315166,0.01914565320731482
4621,C1315166,0.019144167210300864
8382,C0365184,0.019136740483996453
0212,C0366770,0.01913324743215767
5523,C0362978,0.019131490710841657
8345,C0365034,0.019123550810981806
8105,C0368036,0.019121798155369595
5188,C0362910,0.01911991887203575
3524,C0362909,0.019118891229986355
9744,C0365184,0.019116962395931646
8849,C0364096,0.01911637722097931
7936,C0550440,0.019112005671797425
5498,C0364133,0.01910954733974856
0390,C0484851,0.01910906194105351
7936,C0550246,0.0191052602119824
8451,C0362947,0.019098495150834043
8674,C0550447,0.019095009513189952
7935,C0363775,0.01909277076934433
9656,C0362908,0.019092006836766096
8669,C0364055,0.01909169574042048
3942,C0362908,0.019089770251374653
3964,C0368036,0.019087157790984004
5503,C1316226,0.01908633052224826
9604,C0942470,0.019082213223668265
5012,C0362958,0.019079048718305642
5794,C0368025,0.019076886657488603
598,C0363885,0.019073849474090625
9656,C0362978,0.019062815799525016
3512,C0368013,0.019062097340575616
0044,C0484707,0.01906178809859956
4632,C0368025,0.019059442865398978
3523,C0362947,0.019052790432946994
3893,C1315839,0.01904932133475
9462,C0365029,0.01904804137289358
8162,C0368025,0.01904804137289358
8382,C0550440,0.019045861070232647
3794,C0362947,0.019041184531246973
5198,C0368025,0.019040447513299506
4632,C0363876,0.019040382522000663
3605,C0364096,0.01903590321986656
7867,C0364201,0.019030067924509796
5419,C0365095,0.019027840649843097
8659,C0365160,0.01902598750448414
8609,C0484851,0.01902583764288575
022,C0365029,0.019023252145833922
5472,C0364201,0.019021908732180983
3794,C0362910,0.019012994979358377
4632,C0363885,0.01901074759742903
8674,C0365160,0.01900450507465701
9921,C0368025,0.019002563599555093
3451,C0363885,0.01899947359376749
9904,C0482602,0.018997595817375798
5185,C0366781,0.018991882995955483
5101,C0365091,0.018990242945685614
9914,C0364479,0.018989462823947752
8962,C0365184,0.01898813508656381
4131,C0366781,0.018988046660929597
8669,C0484707,0.018987027495132067
9921,C0363885,0.018985398785931345
3925,C0484652,0.01898522297510626
3523,C0362908,0.018982804607308234
3733,C0362907,0.018980827422753418
7749,C0803387,0.01897721653807058
4579,C0362980,0.018976338755441195
9462,C0484707,0.018975284377408398
8674,C0550246,0.01897404813938959
598,C0364127,0.018968222889668335
3524,C0362934,0.01896553450201121
5732,C0364127,0.018964843207971715
3403,C0364207,0.018964506432276405
3571,C0366781,0.01896232454660674
8105,C0366777,0.018961241785534943
7935,C0362958,0.018955126445215926
8851,C0362980,0.01895212170704285
3712,C0364207,0.018950358474102518
3942,C0364055,0.018949879520535045
598,C0364674,0.01894668351680643
