icd9_code,Rx_CUI,normalized_co_occurrence_probability
3961,C0778320,0.03765272332339421
0041,C0989249,0.03764688218323986
5569,C0710781,0.03764560466417611
4131,C4282061,0.03764515379483311
5491,C0691137,0.03764443367765817
9229,C0938981,0.03763874466141432
4524,C4281873,0.03763646841968652
3491,C0977463,0.03763069769764834
9229,C0978252,0.037627246078097115
9671,C0774366,0.03762583711027919
8611,C0691089,0.03762524912040245
9672,C0689874,0.03761972867203681
9229,C4082775,0.03761849817712573
370,C4281882,0.03761485720907972
7761,C0710781,0.03761163567390812
8847,C0688562,0.037610576103600434
3979,C4281944,0.03761008770778222
9672,C1639484,0.03760612415542892
3612,C0974159,0.03760537767214308
370,C1359886,0.03760144106532621
3324,C1169927,0.0375995066779932
3606,C2241230,0.03759751527402908
5101,C4048845,0.03759308512173209
8848,C2947389,0.03759089587378965
8611,C4282007,0.037589896298043574
9634,C4082746,0.0375893506686687
0331,C0979526,0.03758713367185386
3734,C0688621,0.037584894344179616
3961,C4048507,0.037583785981297364
8382,C4082743,0.03758228098254572
8872,C1176477,0.03758228098254572
5011,C4282007,0.03758154455230629
3723,C1169586,0.03757830492233771
3615,C0688874,0.03757797384032659
8857,C0712925,0.03757331892771042
311,C0976005,0.0375733189277104
0066,C0994978,0.03756736202971536
8855,C4082743,0.03755758505262452
3893,C0977345,0.03754603457824374
3961,C0875585,0.03753937241791205
3404,C0688627,0.03753907367591943
4233,C0711421,0.03753883191381119
3734,C0689399,0.037536538588501894
4639,C4282061,0.037532261368631165
3723,C2947389,0.037522394407181615
8852,C0979757,0.03752178610646402
8674,C4083864,0.03751977049925648
0390,C0691212,0.037514425060997454
7779,C0691212,0.0375068548420303
3964,C0687868,0.03750597688516337
3521,C0981188,0.03750525858596296
8848,C0938968,0.03750105773861207
3734,C0687939,0.037501057738612065
9914,C0689398,0.037493431548272144
9702,C4082780,0.03749319211986397
3521,C0981500,0.0374926307129595
9904,C0708786,0.03748900066855906
7761,C4281899,0.037486292116816304
3404,C4084089,0.037483721800064713
8960,C0715406,0.037481279399088116
8754,C4316969,0.03747806346066973
3845,C0782173,0.037470860493732015
5059,C0712074,0.037469612113896676
0046,C0978252,0.03746937703825457
5011,C0978612,0.037466911159420115
8605,C4281875,0.03746650934181799
0131,C0978252,0.03746579248309181
3615,C0979757,0.03745633702075389
9907,C0875551,0.03745021330914707
403,C4282007,0.03744936475771348
3772,C0711126,0.03744640965066329
0046,C3888181,0.03744439260036459
3891,C1177457,0.03744385134126012
5122,C0977439,0.03744317140653977
3893,C3887762,0.037442764516604735
3761,C1585531,0.03743825031882998
8851,C0710781,0.03743805808897442
5122,C0710782,0.03743764129799394
3772,C0975164,0.03743655576159456
9604,C0688496,0.037435492153183494
9910,C0715406,0.037434992277132095
5491,C0980228,0.0374331399062548
0040,C0689665,0.03743125631847226
5569,C0689399,0.03742964534273894
3404,C0774468,0.037429088454140565
8964,C0976856,0.037427726285532495
3979,C1696556,0.03742739228160567
9961,C0716159,0.03742479336069387
3783,C0975164,0.037423158504572805
0047,C4282000,0.037416961572903924
966,C4048394,0.037407337162626
022,C4048223,0.037406538296074536
8754,C0689877,0.03740582644152673
8872,C0690082,0.03740579189417181
8674,C2343627,0.037405375298504795
8628,C0973812,0.037397809945465495
3979,C4282056,0.03739458855123048
3612,C0691431,0.037391830103262504
9605,C3887542,0.037389556765047516
4011,C0977275,0.037382576016322375
3761,C0975164,0.037382025010402636
5412,C0981442,0.03738166566705734
3761,C0981555,0.037379001473036376
022,C2343627,0.037378566922535
9359,C1359886,0.037378188859906784
4513,C0716080,0.03737061479746219
9672,C0701677,0.03737033278131258
4443,C0687868,0.03736862197030287
8051,C4281873,0.037366449692806385
9608,C4082641,0.03736563310939117
8847,C3465049,0.037362124043821894
3979,C0710781,0.03736200318506842
9929,C1585531,0.03736110540051718
4525,C4281975,0.037360973966527884
7779,C0975732,0.03735816295057184
4524,C0593903,0.03735567353026746
5110,C0978624,0.03735567353026746
3961,C0977343,0.03735508783027117
4131,C0980636,0.03735437482781686
0041,C4082743,0.03735353999312054
3324,C0978611,0.03735180823378156
7935,C0981356,0.037347413039807924
9723,C0711126,0.037343493033797484
3722,C0977343,0.03734074364689536
0066,C0974670,0.03734074364689536
3891,C0939138,0.03733576954659465
9390,C0713356,0.037332497800974834
8099,C4281823,0.03732993945109602
9672,C0358005,0.037328211332766
8841,C0713454,0.03732507950696397
9604,C0592454,0.037323703758592716
9604,C1169927,0.037321872734579174
370,C4082779,0.037313210649289524
3893,C1169836,0.03731004144159097
9390,C0980959,0.03730878931250024
9929,C0774583,0.03730826900685996
3614,C4048223,0.03730490445071838
4524,C4048954,0.03730481176825558
8852,C4282051,0.03729779841043406
3199,C1639201,0.03729602216976248
3736,C0981356,0.037295018365732735
3324,C0687940,0.03729233835780754
3614,C4082777,0.03728890616358596
3964,C0690321,0.03728777705967161
9925,C1359886,0.037287751617179475
9604,C0714340,0.03728705275998853
415,C4048957,0.0372865749380744
8451,C0981356,0.03728353764814404
3324,C0689115,0.037283095528800166
4513,C0361699,0.03728132603218089
4131,C4281944,0.03728071911068228
8853,C0715396,0.037280354611910434
5187,C0690675,0.03727989782977115
5187,C4281975,0.03727883041791744
8628,C4282061,0.037275885056655494
3794,C0710781,0.0372748739302608
5059,C0710782,0.03727455778394767
9672,C1169927,0.03727425744968433
9971,C4048954,0.03726254801023188
8162,C1639201,0.03726254801023188
3995,C0712929,0.03726054709834182
3142,C3887889,0.03725654588890371
3605,C1639501,0.03725654588890371
0159,C0689398,0.03724672820986883
3979,C4048369,0.03724275695164329
3606,C4082949,0.03724047381289011
3142,C4282056,0.03723450465287634
9920,C1320353,0.037233705357364213
4525,C0774583,0.0372318823674923
4311,C0875551,0.037230935932020585
9749,C0981517,0.03722836353766503
4311,C0978058,0.0372277103411481
8604,C0981356,0.03722595148485217
391,C0977010,0.037224679795120244
8611,C4281944,0.037218488402195084
4233,C0689398,0.037208164501309975
4513,C0715176,0.0372079965395677
0110,C0712596,0.037206884829235676
3571,C0795367,0.03720587423841562
5491,C0707581,0.037205206895801306
3761,C0707557,0.03720332778157251
9671,C0716080,0.037202418320929465
9915,C0706910,0.037201602318672936
0046,C0974988,0.037200142161175745
7761,C0593903,0.03719991083644315
9749,C4082774,0.037195885748080394
9961,C0772628,0.03718928201801326
9744,C0980959,0.03718865041734905
3721,C4282007,0.037187440141504956
3723,C0982805,0.03718663183080017
9929,C0994978,0.03718279101305904
3891,C0701677,0.037181209595678416
5498,C0772628,0.03717756306461028
9906,C0782173,0.037177534116402816
7779,C0978252,0.037174666256085495
3324,C0694086,0.037172709273256374
3891,C3888066,0.037164187959792414
9702,C2343627,0.03716279691048862
3891,C4283427,0.03715459846687341
3949,C1359886,0.03715392908716185
8162,C0687939,0.03715359708335204
2319,C2608111,0.03715359708335204
0045,C0994978,0.03714936453034988
3615,C3887737,0.03714415177891064
8605,C0978604,0.037143556639914053
3734,C0716159,0.03714310680512651
3721,C0974159,0.03714086602460759
370,C1639201,0.037137132724857205
3929,C4282061,0.03713691644684947
8853,C0694086,0.03713486369360796
9904,C0716080,0.03713407476061712
9605,C0691137,0.03713213617751712
8853,C2747675,0.037131218917870516
3931,C1639501,0.037126834054244176
9672,C0706910,0.03712658596066411
4311,C0981498,0.037123927243057776
4131,C4083864,0.037121431842122334
9671,C1585125,0.03712058943031624
3712,C0710781,0.03711736921838342
4573,C4281944,0.03711724234031135
3491,C1329808,0.0371114722566241
0040,C0978129,0.03710192882546063
4562,C0975411,0.03710045460165527
3607,C0140600,0.03709767269111331
9907,C1967389,0.03709536268732454
3783,C0711126,0.037095156110986405
8162,C0772628,0.03709470619530908
387,C3200624,0.03709039817109976
3723,C0980635,0.03709026628093184
3142,C0687883,0.03708702792499225
5459,C0995060,0.03708244532674105
370,C0690675,0.03708202584701448
8451,C0981359,0.037081299845780104
3972,C0974988,0.037080308618603855
9904,C1967476,0.03708010115884093
9962,C0937759,0.03707858713351417
4233,C1639201,0.0370743929621495
9915,C4082669,0.037073491545184745
8099,C4048957,0.03707262586721859
8754,C4082772,0.03707241478409808
3611,C0687940,0.03707099355071463
8162,C4282050,0.03706994170702161
8852,C3888358,0.03706794088191335
9961,C2920421,0.03706387327190695
8855,C0938968,0.03706289957619747
5122,C2587025,0.03705922161005737
8841,C0981188,0.037058875484349385
8191,C3887855,0.037055980589378375
3404,C0974538,0.03705501907176114
3778,C0979820,0.037050059867124605
9607,C1814027,0.03704911078856978
3726,C0978612,0.03704564745047213
0159,C4282050,0.03704256137808018
311,C0981498,0.03704104261624793
5011,C0710781,0.03704037116905375
3929,C0989249,0.03703931608460794
5412,C4282050,0.03703554909260912
5523,C0689398,0.037034427224443695
8628,C4281975,0.03703317594168229
0212,C4082647,0.037032271095963055
5491,C0976133,0.037029822901114395
0040,C0359525,0.037029822901114395
0159,C3888181,0.037018491970145694
4573,C4282056,0.03701448303167065
370,C0980955,0.03701240398159905
8451,C0978252,0.03700806193066499
0309,C4282005,0.03700611021458442
3324,C0981498,0.03700548658726177
4443,C4048916,0.03700180192546722
8604,C0980346,0.03699900205002587
3607,C1178147,0.03699604919420791
0159,C4281975,0.036993760815458646
370,C2947389,0.036993568149973885
3142,C0593736,0.036987942412727945
9915,C0978638,0.03698753226648694
8611,C0978612,0.03697382132586565
8851,C0690675,0.036972961023685524
3142,C0774583,0.0369717112186643
3949,C1169578,0.03696988099272445
8855,C0688562,0.03696733882840921
0041,C0772628,0.036965476720282234
3523,C0782173,0.036963244582960006
8872,C0981260,0.03696214904908126
9929,C0689881,0.036957195573837795
9671,C4048394,0.03695645793042515
5412,C0795367,0.036949523121728806
311,C0976595,0.03694491827364826
3979,C0981442,0.03694418159942565
8852,C0937759,0.03694062140186577
8853,C1613232,0.036938336484369505
0045,C0981367,0.036936341017235565
0042,C3888358,0.03693312169653424
8964,C4048954,0.03693085288958646
5122,C4082745,0.036922830215023204
4562,C0711421,0.03692200524693936
3979,C0974988,0.036920915869212166
3961,C0707581,0.03692054897452781
8669,C2955100,0.036918985618289296
4319,C1169578,0.03691760415263713
5185,C4082772,0.03691690344683962
4223,C1696556,0.036915513803400794
403,C2947389,0.03691449621499385
9390,C0978611,0.0369100168184306
5187,C4082746,0.03690683209977698
5122,C3887855,0.03690580186171233
9671,C0687813,0.03690517539238244
3723,C0977343,0.03690205600332069
3451,C4082743,0.03690144376842492
4524,C0977056,0.03690038045907402
3929,C4082641,0.036898076822393634
5459,C0593904,0.03689241375127631
3979,C3887855,0.03688797949519241
3404,C0709156,0.03688713828888788
9672,C0361697,0.036883493483860545
966,C0978744,0.03688267221407997
3721,C4281873,0.03688267221407997
0040,C0689874,0.036882327291161365
9359,C0981742,0.036880129657402685
9910,C0980346,0.036873922338399756
3727,C0593904,0.036869918879626776
8628,C4282051,0.036856662828098664
5122,C0976856,0.03685278617753804
8754,C4048369,0.03685154265697392
0390,C4282056,0.036841514129886836
0331,C2241230,0.03684092815884162
4513,C0975821,0.03683980928250059
9921,C0782173,0.036834780366860644
3323,C0708587,0.036834520925121315
3891,C1967476,0.03683183465240006
9907,C0974670,0.036829842825980244
8960,C0688950,0.03682942280715308
9703,C1639201,0.036822983660972704
8857,C0980346,0.036821636610945285
3929,C4082780,0.03682113871727758
8605,C4281899,0.036814875963139294
7779,C4082647,0.03681230351381635
3961,C0690121,0.036810282583857504
3778,C3887889,0.03680991915744857
4524,C0994978,0.03680991915744857
3612,C0936052,0.036804518012867306
3891,C0690120,0.03680106155089983
3142,C0938968,0.036798158600699044
7936,C4048957,0.03679763254638365
3142,C0974988,0.03679692125774133
9904,C2241232,0.03679638845504396
3761,C0713347,0.03679536990255565
3990,C0980346,0.03679247882036555
9359,C4082777,0.03679210399140016
3995,C1965904,0.03678762563078841
9390,C2241229,0.03678461726564043
9671,C0979076,0.036783478707633745
0331,C0690128,0.03678265237693084
9929,C0689398,0.03677591713327118
9672,C0708786,0.03677550293902687
3612,C0977134,0.036773287632318206
3322,C0708587,0.03676462579441885
3142,C0981738,0.03676378928229122
3891,C0936686,0.03676264553867369
3611,C0711421,0.03676142562018952
8162,C4048916,0.03676112065261728
9672,C2241232,0.036759786476151655
4131,C4281873,0.03675756305367046
4573,C1636717,0.03675554560243675
4621,C0979820,0.036752462735386494
3722,C0709509,0.036750805422191696
4223,C0977056,0.036749613144642715
3722,C0688426,0.0367488183338763
3521,C1329836,0.03674843168101874
391,C4048845,0.036741666510214495
4525,C0978612,0.036735631319846584
9915,C1967389,0.03672952797576872
3893,C0690120,0.03672880933992452
9920,C0976856,0.03672826398438994
9672,C0688496,0.03672759410255281
0390,C0938968,0.03672379854503075
8451,C1585531,0.036723798545030745
3778,C0772628,0.03672228808322934
0041,C4282056,0.036721527247041356
8659,C0774583,0.03672038744552027
8853,C4083883,0.03671963988790537
8659,C1178147,0.03671882189700977
9905,C0709054,0.0367178462343073
8968,C0593905,0.036711657780274284
3615,C0980636,0.0367093461204181
4513,C0689760,0.036703568183610744
4443,C0687939,0.03670287096355637
9961,C0939651,0.036700849753878856
3897,C0976005,0.036695176908401794
3327,C0977275,0.03669129581769172
4311,C1813086,0.036688797877375806
022,C4048954,0.036686807880346804
4524,C1169852,0.03667931975334326
9462,C4082638,0.03667725346958282
3990,C3888181,0.036675665891346396
5011,C0693367,0.036675383113596416
3722,C4048508,0.03667326241283346
3949,C0691212,0.0366725515823108
370,C0981517,0.036672031479041925
966,C0592454,0.036672031479041925
5412,C0689398,0.03666584179913354
3726,C4082779,0.03666452379932061
0353,C4282341,0.03666035583574394
3142,C2920421,0.03665957099022676
4573,C0691133,0.0366579081334338
3995,C0977345,0.03665688305189772
5185,C2343627,0.036651851848627064
0131,C0976133,0.03665164459879846
3491,C0709910,0.036651068456002384
3521,C4049009,0.03664804398930082
3613,C0689598,0.03664804398930081
5122,C0981367,0.03664359710759169
3949,C1814189,0.03664293253739722
3451,C4281875,0.03664264433807158
9929,C0981188,0.036640375371668844
3979,C1814189,0.03663785868016969
4525,C4082746,0.03663430240233034
311,C0691595,0.03663420566538954
8382,C2343627,0.03663337981161174
4562,C0937759,0.036632013091884984
8628,C0978604,0.036628870005031074
3512,C4282051,0.03662656478640489
3723,C0689760,0.0366253756321572
3761,C4048535,0.036622858574175944
3897,C4048369,0.036622858574175944
3321,C0981367,0.036622858574175944
0041,C0712074,0.03662151178883176
8872,C0712597,0.036620570625523687
3990,C0140600,0.03662035747646868
5185,C4282051,0.03661957817848813
3615,C0936052,0.036618749799721274
8611,C0977796,0.036614626633762394
9672,C0980885,0.03661205079565466
8451,C0710299,0.036611213669674264
0041,C0977796,0.03660720427969028
3949,C4082638,0.0366060866034408
0041,C4082638,0.03659967538497861
3611,C0936686,0.036599184749063186
8451,C4048916,0.036597249089561246
8842,C1879045,0.03659638319974687
4573,C0712925,0.03659411557799082
5011,C2608111,0.03659168856107157
9962,C0361556,0.03658932925517361
4823,C4082743,0.0365893292551736
5187,C2955100,0.036588174114493686
3324,C1586262,0.03658703486568899
9929,C4316969,0.03658051546501473
370,C0978604,0.03657816580381489
8968,C0981742,0.036574594869224236
4524,C0979637,0.03657424173594661
8968,C4281944,0.03657297977550445
5059,C0981742,0.03657063051836596
0331,C0939138,0.036569944252635385
9962,C4048957,0.03656615087741287
5110,C0689392,0.03656541551383884
3409,C1178147,0.0365643726828794
3612,C0689843,0.036563728609699184
0093,C0978612,0.036563728609699184
4573,C4082743,0.03656297493447629
3897,C0980402,0.03655452072623754
3323,C4048488,0.03654881927212155
4233,C0710299,0.036548308471807574
8842,C0710355,0.036547499732446975
403,C1145668,0.03654557133764925
3606,C0976856,0.03654532840401679
3521,C1636717,0.036545220741231316
9929,C0981517,0.036541902305989034
370,C4281899,0.036540730090853735
9929,C0782173,0.0365382654943944
0061,C0691137,0.036533389658739576
8452,C2947389,0.03653155247518334
0014,C0774481,0.036530324343851825
3322,C1169927,0.03652912358034942
3606,C4082778,0.03652508143069073
4639,C0710781,0.03652501384345581
8872,C0975752,0.03652244570499662
3721,C0694411,0.03652244570499661
4639,C0688621,0.036520803960602394
3845,C4048845,0.03651844009555358
3995,C0785727,0.0365159435155427
9915,C3887760,0.03651154130441017
4443,C0978604,0.03650327749598837
4516,C0795367,0.0364988953037524
5523,C0939651,0.03649610835534919
3772,C0975227,0.036494423996356926
3794,C0981442,0.036493333070092004
3721,C4048394,0.036490606026094025
3521,C2918857,0.03649034877782343
5459,C4082745,0.036486425312233825
8163,C4082780,0.036484925930598336
3844,C0938968,0.03648096471438271
3322,C4048488,0.03647415795889725
9744,C3887889,0.03647349833101695
370,C0977056,0.0364730842904886
3615,C1967412,0.03646904163499212
370,C0981742,0.03646859411811624
9929,C0716159,0.03646499849328619
3348,C4048394,0.036461161093114376
3142,C0689877,0.0364590404906353
8853,C4082641,0.036457074158886285
3606,C0690675,0.03645655068901601
0093,C0981356,0.03645437899879975
4573,C0687868,0.03645284705160991
5110,C4048957,0.03645188114998848
9462,C4316969,0.0364478307542
8611,C0980636,0.036440145624633234
8849,C4082743,0.03643569832247933
4319,C4082775,0.03643475927282544
9914,C0981517,0.03643457524336924
3895,C0715899,0.03643451512746373
8659,C2947389,0.036433837985875135
8605,C3887765,0.03643342760869565
3949,C0689399,0.03642819607104285
8628,C0716159,0.036426888038528143
9971,C0975411,0.03642255581951093
3606,C4048845,0.03642255581951092
3522,C0980955,0.03641913046127465
8163,C4048933,0.03641857104436865
9907,C2241232,0.0364133614368767
9359,C0693367,0.03640736409503402
5732,C4048845,0.036404982174062586
7779,C4082641,0.036404171472494584
5101,C4316969,0.03639620140425879
8451,C4282007,0.03639126921720989
311,C3887762,0.03639055875276349
3951,C4281898,0.036389977483313636
0390,C3888181,0.03638704522229962
7761,C2343627,0.036386361092792835
5569,C0976856,0.036382362996009936
0046,C4048369,0.03637732310948371
8162,C0690321,0.03637662805703672
3761,C2955100,0.03637517183865755
9605,C0980636,0.03637479324005897
5185,C0980955,0.03637109250751063
3772,C0974988,0.03636776583709747
5498,C0710781,0.036362871223347096
8841,C0975411,0.03636237046113491
3783,C0974988,0.03635912912960118
8611,C4048933,0.03635537442870447
4131,C0976856,0.036355002271292534
3990,C1178147,0.036354081060373335
3761,C4048845,0.036352357973380614
8191,C0981738,0.0363518969984009
3404,C0979505,0.036349124291409164
9921,C4082743,0.03634301771942565
9749,C0712925,0.036340280924584
5187,C3888358,0.03633734907977592
3778,C3888358,0.03633734907977592
0046,C0710299,0.03633597788758506
0046,C0978604,0.036333542729373614
8191,C0711126,0.03633122271399242
4562,C0772628,0.036329660651470544
5187,C1696556,0.03632840202260933
3964,C0774468,0.036326382299799974
4525,C0973757,0.03632254541536188
3961,C0976007,0.03632124155187327
3404,C0874923,0.036321076174574536
0040,C0690075,0.03632008781669837
4223,C0710299,0.03631993551692294
966,C1169508,0.03631874746886858
4513,C0715396,0.03631217547865398
4516,C3887855,0.03630812563165144
0353,C0973757,0.03630809415046218
8103,C0688562,0.036307942799316144
8191,C0690321,0.036306919516364396
4525,C0981442,0.03630652712153706
8162,C4282061,0.0363039290649789
0309,C1696556,0.03630337256050464
8754,C2343627,0.0363015859980087
3607,C1169852,0.03629949865061312
5059,C4282061,0.03629865397727263
4319,C4282056,0.036298548319172425
3613,C4282050,0.036295078933979145
9920,C0689067,0.036294056250793
9920,C0689760,0.0362925745302436
3778,C0980955,0.036285627307911
3614,C1320353,0.03628404088054996
3979,C0981742,0.03628332394111661
3521,C1966350,0.036283159964078264
5185,C4048223,0.036277799448748906
5122,C0977010,0.03627369268277545
9915,C0976946,0.036270666720967897
3722,C1951501,0.03626845985189789
3523,C0973757,0.036266909659457974
4639,C0687939,0.03626228964178075
8162,C0973812,0.03626192775223572
9604,C0710309,0.03625975655933638
5110,C4082743,0.036252521036661954
3722,C1878048,0.03624930714826788
3612,C0687813,0.036242941612276106
9929,C0875706,0.03624148429619306
022,C0978059,0.0362356006495637
8604,C2608111,0.036232547181799114
3613,C1636717,0.0362265697820459
8852,C4082647,0.03622355237896343
3712,C4082743,0.03621999516872159
8669,C4048954,0.03621927300260859
7817,C0981367,0.036217529955947056
3512,C0593905,0.0362164423757342
8857,C0978612,0.0362164423757342
4573,C0688621,0.036213952623540276
4311,C1329808,0.03621200773132792
9604,C1585646,0.03621152785344316
4319,C0693367,0.036210615423377744
9929,C3887765,0.036210248238262216
9925,C4083864,0.036210248238262216
9915,C4048973,0.03621024823826221
3615,C4282005,0.03620908181323003
9961,C0974988,0.03620798259422403
966,C0688426,0.036205645973928245
8605,C4282007,0.036203875588014564
3712,C4281899,0.036200258478006134
9904,C0980228,0.036199694696359364
3571,C0711126,0.0361986641991495
3794,C0975227,0.03619805356048528
4311,C0709181,0.03619298185396299
3722,C3887821,0.03618034468024009
311,C1948923,0.036172019485334966
3734,C4048369,0.036170622815760105
0042,C4282000,0.036170622815760105
8382,C0795367,0.03617000638735791
3614,C0691094,0.03616806917112278
0046,C1814189,0.03616293546189583
0040,C1966350,0.036162156785063494
4432,C2343627,0.03616168656061379
9462,C4282005,0.036160635512749055
9907,C0690704,0.03615978265598829
3772,C4082746,0.03615945315340271
370,C0795367,0.036157996724928074
3606,C0978624,0.036156450019707166
9390,C1877934,0.03615359170845892
0353,C4282007,0.03614863343663968
3895,C1329808,0.036147794069000885
3772,C0687883,0.036147794069000885
3601,C4082772,0.03614104534004304
3783,C4082746,0.03613936429714174
8162,C0977275,0.03613579516867362
9671,C0939139,0.036135748656025424
370,C0938981,0.03613415954233332
3612,C3887737,0.03613316227835345
598,C4281875,0.036128634819684695
403,C0994978,0.03612785796853331
8841,C1639201,0.03612072937106276
966,C0782175,0.03611573796643676
8852,C0687939,0.036115087641569336
3783,C0687883,0.036115087641569336
3772,C0712074,0.036110083522233494
5185,C3888181,0.03610924364877057
3142,C0938981,0.036105271360026274
3403,C0995060,0.036104807666362516
3479,C0687868,0.036102138515147285
966,C1965904,0.036101831528508384
8856,C0982805,0.036100105128188516
9904,C2920197,0.03609797817242741
3409,C0774583,0.03609737928771977
9723,C4082647,0.03609070354815141
3990,C2608111,0.03608625847796158
5011,C1696556,0.03608399098640457
4233,C0981359,0.03608103031743224
5411,C4282056,0.03607588101010134
3845,C2343627,0.03607487446447643
8659,C0710299,0.036074671924888745
3539,C3465049,0.03607412388744337
9229,C0978624,0.03606626597123062
8163,C3887765,0.036062833745278876
3571,C0977056,0.036061594669659275
8659,C4316969,0.03605641494624116
9390,C0710673,0.03605255750093242
9229,C0689398,0.036050336903826426
8163,C0973812,0.03605019364843539
3601,C0687812,0.036045896490415105
3893,C2937824,0.036043923307437095
3893,C0714340,0.03603997755810075
5122,C0689881,0.036039448059570746
3733,C0981442,0.036038991249205676
8872,C2723055,0.03603444216665842
3979,C2608111,0.03603372241197959
9906,C4282000,0.03603007773783152
9925,C0712074,0.03602880461791328
3893,C0690704,0.03602420277764276
5059,C1178147,0.03602117608639147
0331,C1585673,0.03601440570391984
5472,C4082778,0.036012219513897485
540,C4048845,0.036010410619865305
3950,C0774481,0.03600724547133796
3521,C0978059,0.03600647184888738
3961,C1966350,0.03600360306164695
3601,C0977809,0.03599793141620474
311,C0688497,0.035993420415177814
8853,C0994978,0.03599296646808275
311,C0358005,0.03599269260444331
0013,C3887821,0.035989150991960775
3722,C0716500,0.035984823254968386
0041,C0593736,0.035984500329231076
8849,C1636717,0.035981732620533766
5569,C4082647,0.03598120284820623
3979,C4048223,0.03598032184665922
8856,C0976495,0.03597941497617868
8848,C4082745,0.035979414976178674
3893,C0361699,0.03597941497617867
0047,C3888358,0.035977299114199175
3514,C3887542,0.03597438107238505
3491,C0709054,0.035970292012295034
4525,C4082777,0.035966146665547906
8659,C3200624,0.035966146665547906
9962,C0976133,0.03595938601150829
9462,C4281882,0.03594965677853558
8960,C0876711,0.03594544490378063
5187,C0693367,0.03594233206041865
4524,C4082779,0.035942102315766535
540,C4316969,0.035939637957983356
311,C0687813,0.03593384413344827
4573,C2947389,0.03593287573434529
9744,C0977796,0.035927462518980116
4513,C0978380,0.03592692697992957
9749,C0977056,0.035924866935595046
5411,C0140600,0.03592363142445525
370,C0995060,0.03592316703799681
3404,C0976007,0.035916945782404966
0041,C4281944,0.03591672637824203
5110,C4282054,0.0359162910326503
9915,C0782175,0.03591610585502151
9359,C0711421,0.03591515759482899
370,C0977010,0.03591245147096402
8191,C1696556,0.035911749331461545
0040,C0936686,0.03591067100203367
8051,C1636717,0.03590770863630662
8856,C0710355,0.035906554310865216
415,C0979637,0.03590655431086521
3964,C0593903,0.03590295464042492
8856,C3887713,0.03590285703180641
3409,C4082780,0.0359015530497523
3726,C0973845,0.03589847600935999
8852,C4082780,0.03589648803473638
5412,C4082777,0.035895807417649736
4524,C0979757,0.035892015857617
966,C0712929,0.03589144030786598
9961,C0938971,0.03588852526031976
9914,C4281882,0.03588646643873178
4319,C4048954,0.03588315043788822
8659,C2917671,0.03588232977644135
3723,C0712929,0.03587663440458814
3614,C0687812,0.03587642606993967
9671,C0706903,0.03586479518847556
3722,C0708385,0.035864103248366294
8191,C0693367,0.03586371666940526
9961,C0690675,0.0358595586043952
3995,C1875629,0.03585748287255601
4611,C4281875,0.03585525293223415
8851,C0875706,0.03585298434781775
5491,C0690321,0.03585288097819411
3949,C0981517,0.035851455158576864
9910,C0937759,0.03585007872890142
5411,C4281944,0.03584473739873467
8856,C0713454,0.03584363513668968
966,C0981545,0.035839770038935334
8669,C2343627,0.03583839826743994
0066,C4083883,0.035833973878879884
3979,C0711421,0.035833973878879884
9390,C4082664,0.03583397387887988
8162,C0980955,0.03583057520118778
0046,C0774583,0.03582948195851255
4562,C0710782,0.035828293100083265
8191,C0977796,0.03582741434018699
3723,C0875585,0.0358265455128376
3611,C3200624,0.03582238690742483
8659,C1739168,0.035816420642998996
966,C1531657,0.03581370135566909
9925,C0975350,0.03580823473012663
3979,C0772628,0.03580724546530345
4525,C4082745,0.035798344421135365
9723,C3888181,0.035788110992872435
9920,C4282005,0.035785000744947226
3521,C4281873,0.035784566963121454
3615,C0690673,0.03578450671643682
3523,C4282051,0.035783121852124414
3722,C2586911,0.0357799622628613
8856,C0713356,0.03577562472044376
5732,C4316969,0.03577352346406954
9929,C4082777,0.03577135877881275
4011,C0981359,0.0357696918921898
8162,C0975732,0.0357696918921898
8852,C2343627,0.0357632296067404
8674,C4082743,0.03576248290472456
598,C1169852,0.03576065571326494
3606,C0974670,0.035758123399744955
3891,C3887762,0.0357533928858754
4639,C1814189,0.035752556204095176
9910,C0795367,0.03575219849993656
403,C4082638,0.03574861852691644
3403,C0710783,0.035743874032277405
8669,C0710299,0.03574009722098279
8855,C0978624,0.03573976865296098
9961,C0691089,0.03573763310087378
0309,C0772628,0.03573763310087377
3512,C4282054,0.035735398480710674
5412,C4282051,0.03573481883187064
5361,C4048957,0.03573371129059014
3614,C4282051,0.03573361284563647
9929,C0980955,0.03573316412633647
3606,C1613232,0.03572889927859986
0046,C0938971,0.03572807640522418
3891,C0716080,0.0357239103457889
9905,C1256528,0.035722855164424465
3409,C0981517,0.03572251773314954
3979,C0691212,0.03572173931770018
9229,C0689399,0.03572068291887872
3404,C0977345,0.035718424050044335
3722,C0981556,0.03571705272653251
8855,C0977809,0.03571503625623545
8105,C4282007,0.03571339191650241
9910,C4281899,0.035707880954766714
370,C0980346,0.03570226323482258
3512,C0973757,0.03570012377258409
0390,C0981517,0.03569981583976422
8842,C0937759,0.03569949736661474
8162,C0778320,0.03569460563923787
3783,C0975227,0.03569258165792128
5412,C1639501,0.03569236017887843
5412,C0977056,0.035690612221256524
5411,C4082780,0.0356904079952099
311,C0710786,0.03568964727274813
4311,C0975746,0.035683397286473274
9672,C1572692,0.035682510932192824
4131,C0711421,0.03568174928537773
3524,C4048916,0.03568151090726803
